"data.V15" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
0 22 3 181557 16 10 5 6 4 3 2 0 0 35 39
1 38 3 220694 16 10 3 4 1 5 2 0 0 80 39
0 27 2 190330 9 11 5 4 4 5 1 0 0 40 39
0 45 1 109209 10 13 5 1 2 5 2 0 0 45 39
1 32 3 187815 10 13 3 4 1 5 2 0 0 45 39
0 38 1 236648 12 9 3 3 1 5 2 0 0 40 39
0 21 3 53306 12 9 5 12 4 5 2 0 0 40 39
0 33 3 418645 12 9 3 8 1 5 2 0 0 50 39
0 27 3 217530 12 9 5 12 4 5 1 0 0 45 26
0 19 3 135066 16 10 5 1 2 5 1 0 0 20 39
0 20 2 38455 12 9 5 3 2 5 2 0 0 10 39
0 37 5 53553 12 9 3 14 1 5 2 0 0 75 39
0 18 3 117857 2 7 5 6 2 5 2 0 0 40 39
0 72 5 379376 15 15 3 10 1 5 2 0 0 35 39
0 31 3 191932 13 14 5 4 2 5 1 0 2258 40 39
1 33 3 234067 12 9 3 7 1 5 2 0 0 40 39
1 47 3 348886 12 9 3 3 1 5 2 0 0 40 39
0 46 3 142490 16 10 1 7 2 3 1 0 0 40 39
0 22 3 176178 12 9 5 12 4 5 1 0 0 36 39
0 53 3 149220 13 14 3 12 1 5 2 0 0 40 39
0 59 1 188047 12 9 3 1 1 3 2 0 0 40 39
0 36 3 258102 9 11 5 10 2 5 2 0 0 40 39
1 34 3 185216 10 13 3 10 1 5 2 0 0 40 39
0 61 3 219701 3 8 1 11 2 5 2 0 0 37 5
0 40 3 235523 12 9 6 1 5 3 1 0 0 40 39
1 35 3 100375 8 12 3 12 1 5 2 0 1887 45 39
0 41 3 24273 12 9 3 8 6 5 1 0 0 40 39
0 23 3 224115 10 13 5 10 2 5 1 0 0 30 39
1 41 3 187795 16 10 3 3 1 5 2 0 1977 60 39
0 26 3 161007 12 9 5 3 4 5 2 0 0 40 39
0 27 3 262723 16 10 5 7 5 3 2 0 0 40 39
1 41 5 33474 10 13 3 4 1 5 2 0 0 55 39
0 43 3 167151 10 13 1 10 5 3 1 0 0 60 39
0 38 4 222532 15 15 5 12 2 5 1 0 0 45 39
0 47 2 48195 10 13 3 10 1 5 2 0 0 72 39
0 23 3 89089 10 13 5 12 2 5 1 0 0 30 39
0 35 2 179151 10 13 5 10 2 5 1 0 0 20 39
0 42 5 192589 8 12 3 4 1 5 2 0 0 70 39
0 24 3 236149 12 9 5 4 4 5 1 0 0 50 39
1 58 3 110820 10 13 3 4 1 5 2 0 0 50 39
0 22 3 113464 12 9 3 14 1 4 2 0 0 40 6
0 38 5 248929 12 9 3 14 1 5 2 0 0 50 39
1 41 3 257758 3 8 3 3 1 5 2 0 0 40 39
0 46 3 198660 12 9 1 8 2 5 2 0 0 40 39
0 22 3 195532 10 13 5 8 2 5 1 0 0 20 39
0 17 3 208046 12 9 5 12 4 3 1 0 0 16 39
0 31 4 72744 12 9 1 8 5 5 2 0 0 30 39
0 27 3 313479 10 13 5 10 4 5 2 0 0 50 39
0 57 3 262681 16 10 7 4 2 5 2 0 0 60 39
0 54 6 305319 10 13 3 10 1 5 2 0 0 70 39
0 40 3 158958 12 9 5 9 3 3 1 0 0 40 16
0 23 5 47039 9 11 5 5 4 5 2 0 0 40 39
1 36 3 150057 10 13 3 10 1 5 2 0 0 50 39
0 54 6 55861 8 12 1 1 2 5 2 0 0 39 39
1 32 4 225053 10 13 3 4 1 5 2 99999 0 60 39
0 44 5 136986 16 10 3 12 1 5 2 0 0 25 39
0 39 5 29874 12 9 3 5 1 5 2 0 0 54 39
0 36 3 191146 16 10 1 12 5 3 1 0 0 38 39
0 43 3 287008 10 13 3 10 1 5 2 0 0 40 39
0 36 3 397877 12 9 3 3 1 5 2 5013 0 30 39
0 40 2 108765 12 9 3 1 6 1 1 0 0 40 39
0 23 3 215251 16 10 5 8 2 5 1 0 0 55 39
0 67 3 132586 12 9 7 8 2 5 1 0 0 15 39
1 48 2 328610 13 14 3 10 1 5 2 0 0 50 39
1 59 3 264048 12 9 3 14 1 5 2 0 0 35 39
0 36 3 166289 12 9 5 1 4 3 1 0 0 40 39
0 19 3 186328 12 9 5 7 2 5 2 0 0 40 39
0 24 1 59948 12 9 5 10 5 3 1 0 0 40 39
0 41 3 231793 12 9 1 8 5 5 1 0 0 40 39
0 43 2 487770 1 6 3 8 1 5 2 0 0 40 39
0 27 3 167536 12 9 3 6 1 5 2 0 0 40 39
0 48 3 250736 12 9 3 14 1 3 2 0 0 99 39
0 23 5 448026 9 11 5 3 2 5 2 0 0 45 39
1 56 3 217775 12 9 1 14 2 5 2 0 0 50 39
0 22 1 154394 12 9 5 8 4 5 1 0 0 40 39
0 61 3 244933 12 9 1 12 2 5 1 0 0 38 39
0 22 3 155362 12 9 5 12 4 5 1 0 0 35 39
1 48 3 187563 13 14 3 3 1 5 2 0 0 54 39
0 30 3 69235 15 15 3 10 1 2 2 0 0 40 36
0 72 3 174032 16 10 3 11 1 5 2 0 0 40 39
0 31 6 174957 16 10 3 11 1 5 2 0 0 50 39
0 71 5 31781 12 9 3 5 1 5 2 0 1510 35 39
1 49 3 278322 10 13 3 7 1 5 2 0 0 40 39
1 49 3 144514 12 9 3 12 1 5 2 0 1887 45 39
0 41 3 255824 16 10 1 14 2 5 2 0 0 45 39
0 29 3 443858 12 9 3 3 1 5 2 0 0 40 39
0 19 3 114066 16 10 5 1 4 5 1 0 0 26 39
0 30 3 103860 9 11 3 3 1 5 2 0 0 40 39
0 40 3 132839 16 10 1 7 2 3 2 0 0 40 39
1 51 6 290688 13 14 3 4 1 5 2 0 0 50 39
0 22 3 170302 12 9 5 6 5 5 2 0 1974 45 39
0 49 3 74984 1 6 3 3 1 5 2 0 0 40 39
0 17 3 94774 1 6 5 8 4 5 1 0 0 10 39
0 46 3 72896 8 12 3 3 1 5 2 0 0 45 39
0 55 4 197749 12 9 3 12 1 5 2 0 1573 44 39
0 28 3 182509 9 11 5 12 2 5 2 0 0 40 39
1 39 4 233117 15 15 3 10 1 5 2 0 0 40 39
0 36 2 102729 12 9 3 4 1 5 2 0 0 40 39
0 36 3 172706 12 9 3 3 1 5 2 0 0 40 39
0 23 4 295254 12 9 5 1 2 5 1 0 0 40 39
0 38 2 101426 12 9 5 11 5 3 2 0 0 40 39
0 75 3 185603 1 6 7 13 2 5 1 0 0 32 39
0 39 3 179137 12 9 5 1 2 5 1 0 0 40 39
0 19 3 222199 16 10 5 8 4 5 1 0 0 10 39
0 39 3 320305 10 13 3 10 1 5 2 0 0 60 39
1 31 1 86150 10 13 3 1 6 2 1 5178 0 40 39
0 60 3 124648 12 9 7 12 5 5 1 0 0 38 39
0 30 3 175761 2 7 3 3 1 5 2 2580 0 40 39
0 23 3 148948 2 7 3 6 1 5 2 0 0 40 39
0 42 3 230355 16 10 6 1 2 5 1 0 0 40 5
0 55 6 277203 16 10 1 14 2 5 2 0 0 40 39
0 77 5 176690 7 5 7 8 2 5 1 0 0 40 9
0 64 4 119182 12 9 3 4 1 5 2 0 0 40 12
0 35 3 181353 16 10 3 12 1 5 2 0 0 50 39
0 19 3 311293 12 9 5 8 4 3 2 0 0 25 39
0 45 3 155478 16 10 1 13 5 5 1 0 0 40 39
0 38 3 46706 13 14 3 13 1 5 2 0 0 20 39
0 59 3 142326 9 11 1 1 2 5 1 0 0 40 39
0 21 3 220454 12 9 5 7 4 5 2 0 0 40 39
0 45 3 105779 12 9 3 3 1 5 2 0 0 30 39
0 23 3 362623 1 6 3 8 1 5 2 0 1573 30 26
0 37 3 115806 12 9 3 4 1 5 2 0 0 60 39
0 29 3 351324 8 12 5 12 4 5 1 0 0 32 39
0 29 3 131712 2 7 5 3 2 5 2 0 0 40 39
0 27 3 181291 12 9 5 1 4 5 1 0 0 35 22
0 44 3 146908 12 9 3 10 1 5 2 0 0 40 39
0 50 4 262777 13 14 6 4 5 2 2 0 0 45 3
0 53 2 394765 13 14 3 4 1 5 2 0 0 40 39
1 41 3 207335 10 13 1 10 2 5 2 0 0 45 39
0 23 3 133712 12 9 5 8 3 5 1 0 0 45 39
0 24 6 105479 13 14 5 10 2 5 1 0 0 40 39
1 31 3 140092 10 13 3 10 1 5 2 0 0 40 39
1 37 3 53232 15 15 5 10 2 2 1 0 0 55 39
0 57 3 178154 1 6 7 14 2 5 2 0 0 40 39
0 25 3 202203 10 13 5 1 5 5 1 0 0 60 39
0 50 3 49340 16 10 1 4 5 5 1 0 0 40 39
0 47 3 106207 2 7 3 8 1 5 2 0 0 50 39
0 23 3 103064 10 13 5 10 2 5 1 0 0 40 39
0 30 2 79190 13 14 5 10 2 5 1 0 0 40 39
0 18 3 473449 16 10 5 6 4 5 2 0 0 30 39
0 48 3 189498 2 7 1 1 2 5 2 0 0 40 39
0 34 3 149902 13 14 5 8 5 3 1 0 0 28 39
1 44 3 150098 16 10 3 12 1 3 2 0 0 50 39
0 40 3 100451 16 10 5 3 2 5 2 0 0 40 39
0 35 3 193094 12 9 5 3 4 5 1 0 0 48 39
0 37 3 202950 16 10 5 6 4 5 2 0 0 40 39
0 34 3 161444 12 9 3 10 1 5 2 0 0 39 39
1 33 5 303867 12 9 3 12 1 5 2 0 0 70 39
0 36 3 143912 12 9 1 14 2 5 2 0 0 45 39
0 53 3 199287 7 5 5 9 2 5 1 0 0 9 39
0 48 3 250733 16 10 3 3 1 5 2 0 0 50 39
0 36 3 372525 16 10 3 12 1 5 2 0 0 48 39
0 21 3 338162 12 9 3 7 6 3 1 0 0 37 39
1 38 3 154210 10 13 3 10 1 2 2 0 0 40 39
0 55 3 158702 1 6 4 3 2 5 2 0 0 50 39
0 29 3 199118 16 10 5 13 4 5 1 0 0 40 27
0 59 3 104455 16 10 3 8 1 2 2 0 0 40 30
0 42 5 210013 16 10 3 3 1 5 2 0 0 45 39
0 22 3 440934 16 10 5 12 5 5 2 0 0 40 39
1 31 3 375833 10 13 3 4 1 5 2 0 0 55 39
1 41 3 289551 12 9 3 6 1 5 2 7688 0 40 39
0 45 3 272729 12 9 1 8 2 5 1 0 0 40 39
0 31 6 176185 12 9 1 1 2 5 2 0 0 40 39
0 53 3 155403 12 9 1 8 5 3 1 0 0 20 39
1 47 1 239321 9 11 3 1 1 5 2 0 0 45 39
0 27 3 365745 1 6 3 6 1 5 2 0 0 20 39
0 49 3 107399 12 9 6 12 5 5 1 0 0 40 39
0 34 3 93394 12 9 3 14 1 5 2 0 0 65 39
0 34 5 143078 9 11 5 8 2 5 2 0 0 40 39
1 50 2 283314 8 12 3 11 1 5 2 0 1977 40 39
1 37 3 194668 16 10 3 14 1 5 2 0 0 45 39
0 27 3 170301 13 14 5 10 2 5 1 0 0 45 39
1 31 4 162442 13 14 5 12 4 5 1 27828 0 40 39
0 24 3 456430 12 9 3 3 1 5 2 0 0 50 39
0 28 3 337424 15 15 5 10 2 5 2 0 0 80 39
0 27 3 160291 16 10 5 1 5 3 1 0 0 40 11
1 41 3 341204 10 13 3 1 6 5 1 0 0 40 39
0 28 3 148084 12 9 5 6 5 3 1 0 0 40 6
0 26 3 102476 12 9 5 3 4 5 2 0 0 40 39
0 17 3 160029 2 7 5 12 4 5 1 0 0 14 39
0 70 5 152066 12 9 3 5 1 5 2 0 0 50 39
0 64 3 387669 4 2 3 14 1 5 2 0 0 40 39
0 38 5 179824 12 9 5 5 2 5 2 0 0 50 39
0 23 3 107882 10 13 5 1 4 5 1 0 0 40 39
1 47 5 267879 12 9 3 3 1 3 2 3103 0 50 39
0 54 3 150999 16 10 3 4 1 5 2 0 0 44 39
1 42 2 69758 8 12 1 11 2 2 2 0 0 48 39
0 23 3 180795 16 10 5 12 4 5 1 0 0 40 39
0 28 3 257283 12 9 5 14 4 5 2 0 0 40 39
0 40 3 196344 5 3 3 8 1 5 2 0 1672 30 26
0 32 3 155151 12 9 3 3 1 5 2 0 0 55 39
1 35 5 368140 12 9 3 14 1 5 2 0 0 65 39
0 17 3 95079 2 7 5 12 4 5 1 0 0 15 39
0 23 3 181659 16 10 5 12 2 5 2 0 0 40 39
0 29 3 169104 12 9 3 4 3 2 2 0 0 75 37
0 33 2 100446 16 10 3 1 6 5 1 0 0 40 39
1 46 3 189680 13 14 3 12 1 5 2 0 0 40 39
0 24 3 376474 10 13 3 12 1 5 2 0 0 35 39
0 44 3 112494 16 10 3 3 1 5 2 0 0 40 39
0 68 2 254218 9 11 3 4 1 5 2 0 0 24 39
0 34 3 421200 12 9 3 3 1 3 2 0 0 40 39
0 19 3 426589 12 9 4 8 4 5 1 0 0 35 39
0 27 3 335015 16 10 3 13 1 5 2 0 0 65 39
0 25 3 78605 12 9 3 7 1 5 2 0 0 40 39
0 62 4 123749 16 10 3 3 1 5 2 0 0 90 39
1 32 3 226443 12 9 3 3 1 5 2 0 0 40 39
0 31 5 150630 12 9 5 8 4 5 1 0 0 40 39
0 27 3 257124 16 10 5 8 4 5 2 0 0 25 39
0 36 3 127865 10 13 5 10 2 5 1 4650 0 25 39
0 50 3 27432 10 13 3 10 1 5 2 0 0 30 39
0 31 3 161765 12 9 5 7 2 5 2 0 0 50 39
0 42 3 42703 12 9 5 8 2 3 2 0 0 40 39
0 27 3 209641 16 10 5 10 2 5 2 0 0 40 39
0 22 3 93131 16 10 5 8 2 2 2 1055 0 20 3
0 46 3 191821 12 9 1 12 2 5 1 0 0 40 39
0 25 3 410009 16 10 5 1 5 5 1 0 0 40 39
0 37 3 334291 16 10 1 12 2 5 2 0 2258 40 39
1 58 4 274363 16 10 3 12 1 5 2 0 1977 50 39
0 17 3 102456 2 7 5 6 4 5 2 0 0 20 39
0 35 6 102268 16 10 5 10 4 5 2 0 0 35 39
1 46 3 220979 16 10 1 13 2 1 2 13550 0 40 39
1 36 3 187847 12 9 3 3 1 5 2 0 0 40 39
0 22 3 40052 10 13 5 4 2 5 2 0 0 40 39
0 21 3 133375 12 9 1 12 5 5 1 0 0 48 39
1 46 3 226032 10 13 3 12 6 5 1 0 0 16 39
0 27 3 211032 12 9 3 3 1 5 2 0 0 40 39
1 33 3 392812 16 10 3 12 1 5 2 0 0 45 39
0 34 1 174724 9 11 1 1 4 3 1 1831 0 40 39
0 50 2 363405 16 10 7 1 5 5 1 0 0 40 39
0 19 3 42750 16 10 5 8 4 5 2 0 0 20 39
0 40 5 174112 12 9 1 8 5 5 1 0 0 50 39
0 65 5 326936 12 9 3 12 6 5 1 0 0 40 39
1 39 5 188069 12 9 3 5 1 5 2 0 0 60 39
1 48 3 366089 11 16 3 10 1 5 2 0 0 45 39
0 32 3 162160 16 10 3 4 1 5 2 0 0 40 39
0 32 3 114937 10 13 5 10 2 5 2 6849 0 40 39
0 61 3 189932 12 9 3 8 1 5 2 0 0 30 39
0 57 3 168447 10 13 5 1 2 5 1 0 0 40 39
1 32 3 154210 13 14 3 10 1 4 2 0 1902 45 24
0 29 3 211331 12 9 5 4 2 5 2 0 0 50 26
0 57 3 157749 16 10 3 3 1 5 2 0 0 40 39
0 72 4 84587 5 3 3 4 1 2 2 0 0 20 24
0 27 3 269246 12 9 3 1 1 5 2 3464 0 45 39
0 26 3 305129 2 7 3 3 1 5 2 0 0 45 39
0 63 3 253556 12 9 1 12 2 5 2 0 0 40 39
1 58 4 229116 15 15 1 10 2 5 2 0 0 70 39
0 45 3 111381 16 10 3 4 1 5 2 0 0 65 39
0 41 3 121201 12 9 3 14 1 5 2 0 0 40 39
1 26 2 271836 12 9 3 11 1 3 2 0 0 50 39
0 47 3 116641 10 13 1 10 5 5 1 0 0 4 10
0 52 3 145409 12 9 3 3 1 5 2 0 0 40 39
1 40 3 174575 10 13 3 4 1 5 2 0 0 45 39
0 38 6 149135 8 12 5 1 2 3 2 0 0 40 39
0 32 3 234096 2 7 3 6 1 5 2 0 0 40 39
0 32 2 210973 16 10 5 8 5 3 1 0 0 40 39
1 37 2 269323 16 10 3 4 1 5 2 0 0 40 39
0 69 3 29087 6 4 3 6 1 5 2 0 0 6 39
0 27 5 177831 12 9 3 3 1 5 2 0 0 40 18
0 39 5 167106 8 12 3 12 1 2 2 0 0 72 35
0 56 3 118993 12 9 5 1 3 5 1 0 0 40 39
0 26 3 102875 8 12 5 12 4 5 1 0 0 40 19
0 32 3 101103 8 12 3 4 6 5 1 0 0 40 39
1 35 5 135020 16 10 3 12 1 5 2 0 0 75 39
0 26 3 182390 2 7 6 3 2 3 2 0 0 40 39
1 53 3 174102 12 9 3 3 1 5 2 0 0 40 39
0 23 3 162282 8 12 5 6 2 5 2 0 0 25 39
0 51 3 280292 12 9 3 12 1 5 2 0 0 40 39
0 25 2 307294 10 13 1 10 5 5 1 0 0 40 39
1 57 3 94156 13 14 3 10 1 5 2 7688 0 84 39
0 61 3 57408 10 13 1 1 2 5 1 0 0 35 39
0 20 3 138994 12 9 5 12 4 2 1 0 0 40 40
0 22 3 416103 12 9 5 3 4 5 2 0 0 50 39
1 42 3 166740 10 13 3 12 1 5 2 0 1887 50 39
0 47 4 139268 6 4 3 10 1 5 2 0 0 45 39
0 21 6 165474 16 10 5 13 4 5 2 0 0 30 39
1 37 3 100316 10 13 3 4 1 5 2 0 0 50 39
0 38 4 85566 16 10 5 12 2 5 2 0 0 65 39
0 27 3 58150 12 9 6 3 4 5 2 0 0 40 39
0 55 5 376548 12 9 3 5 1 5 2 0 0 50 39
0 20 3 398166 2 7 5 8 4 3 2 0 0 40 39
0 43 3 86797 16 10 3 8 1 5 2 0 0 40 39
0 46 3 161819 12 9 6 8 5 3 1 0 0 25 39
0 19 3 187125 12 9 5 12 2 5 1 0 0 20 39
0 30 3 226535 12 9 5 14 2 5 2 4865 0 40 39
1 23 4 216889 12 9 3 12 1 5 2 0 1977 40 39
0 65 5 135517 6 4 3 3 1 5 2 0 0 40 39
0 28 3 336951 12 9 3 3 1 5 2 0 0 40 39
1 44 6 101603 10 13 3 4 1 5 2 0 0 40 39
0 32 2 205931 12 9 5 1 2 3 1 0 0 37 39
0 40 1 105119 10 13 3 11 1 5 2 0 0 40 39
0 58 5 200316 12 9 3 12 1 5 2 0 0 60 39
0 17 3 132859 1 6 5 8 3 5 2 0 0 35 39
0 57 3 137031 16 10 3 14 1 5 2 0 0 50 39
0 24 2 184975 10 13 5 10 2 5 1 0 0 40 39
0 47 3 165539 12 9 5 10 2 3 1 4101 0 40 23
0 26 3 48099 10 13 5 12 2 5 1 0 0 40 39
1 42 3 47012 16 10 3 3 1 5 2 7688 0 40 39
1 60 2 195409 13 14 3 10 1 5 2 15024 0 52 39
0 54 3 20795 12 9 1 11 2 5 2 0 0 40 39
0 44 6 484879 10 13 6 10 5 5 1 0 0 40 39
0 47 5 276087 12 9 3 5 1 5 2 0 0 65 39
1 37 1 45937 10 13 3 10 6 5 1 0 0 48 39
1 48 1 102359 10 13 3 4 1 5 2 7688 0 40 39
1 30 3 186824 12 9 3 11 1 5 2 0 0 40 39
0 20 3 203914 3 8 5 8 4 5 1 0 0 25 39
1 30 5 209808 11 16 3 10 1 5 2 0 0 40 39
0 22 3 228516 12 9 5 7 4 5 2 0 0 40 39
1 62 3 49424 10 13 3 10 1 5 2 5178 0 40 39
0 25 3 359067 16 10 5 12 4 5 2 0 0 20 39
0 55 5 340171 12 9 6 3 2 3 2 0 0 40 39
0 19 3 142037 2 7 5 6 4 5 2 0 0 30 39
0 28 2 157437 10 13 5 11 2 5 1 4650 0 48 39
1 47 6 142287 10 13 3 10 1 5 2 0 0 35 39
0 35 6 189794 12 9 3 8 6 5 1 0 0 40 39
0 37 3 258289 12 9 3 14 1 5 2 0 0 40 39
0 19 3 352849 12 9 5 12 3 3 1 0 1719 30 39
0 37 3 162322 9 11 6 3 2 5 1 0 0 40 39
0 24 3 200295 16 10 5 8 2 5 2 0 0 30 39
0 54 2 190333 12 9 3 11 1 5 2 0 0 40 39
0 40 5 211518 10 13 1 8 5 5 1 0 0 20 39
0 70 3 264098 1 6 7 14 2 5 1 2538 0 40 39
0 43 3 393762 16 10 6 12 2 5 1 0 0 35 39
0 49 2 181970 10 13 3 4 1 5 2 0 0 40 39
1 47 4 110901 15 15 3 10 1 5 2 0 2415 55 39
0 21 3 92863 12 9 5 7 2 5 2 0 0 40 39
0 24 3 111368 16 10 5 1 4 5 1 0 0 40 39
0 37 3 166549 16 10 3 12 1 5 2 0 0 50 39
1 24 3 176566 8 12 3 10 6 5 1 3103 0 40 39
0 18 3 201613 2 7 5 12 4 5 1 0 0 5 39
0 27 3 285294 8 12 5 1 3 3 1 0 0 60 39
0 75 3 100301 1 6 7 8 2 5 1 0 0 15 39
0 22 3 120320 12 9 5 1 4 5 1 0 0 40 39
0 29 2 218650 16 10 5 1 2 5 1 0 0 40 39
0 32 3 339482 13 14 5 4 2 5 2 0 0 48 39
0 64 3 301352 12 9 3 3 1 5 2 0 0 40 39
0 41 2 225978 9 11 6 3 5 3 2 0 0 40 39
0 39 3 337778 16 10 1 12 2 5 2 4650 0 40 39
1 49 3 241350 12 9 3 7 1 5 2 5178 0 40 39
0 36 3 266645 3 8 3 7 1 5 2 0 0 42 39
0 18 3 100863 3 8 5 12 4 5 1 0 0 15 39
1 55 2 227386 10 13 3 10 1 5 2 0 0 40 39
0 44 3 315971 13 14 1 8 2 5 1 0 0 55 39
0 20 3 177287 12 9 5 1 2 5 1 0 0 30 39
0 20 3 169022 16 10 5 4 2 5 1 0 0 36 39
1 50 3 205803 11 16 3 10 1 5 2 0 0 40 39
0 22 1 277700 16 10 5 13 4 5 2 0 0 20 39
0 24 5 166371 12 9 5 3 3 5 2 0 0 40 39
1 75 4 152519 11 16 7 10 2 5 2 25124 0 20 39
0 44 3 438696 10 13 5 12 2 5 2 0 0 45 39
0 41 4 34266 1 6 3 4 1 5 2 0 0 50 39
0 19 3 136391 12 9 5 13 4 5 1 0 0 20 39
0 38 3 435638 16 10 5 3 2 5 2 0 1876 40 39
0 23 3 51973 12 9 5 8 2 3 1 0 0 50 24
0 40 3 109800 12 9 3 6 1 3 2 0 0 40 39
0 41 1 260761 16 10 3 4 1 5 2 0 0 40 39
1 59 3 109015 16 10 5 10 2 5 1 0 0 38 39
0 35 3 272944 10 13 1 14 2 5 2 0 0 40 39
0 35 3 290498 14 1 3 3 1 5 2 0 0 38 26
0 25 3 176864 10 13 5 4 2 5 2 0 0 40 39
0 64 6 169914 10 13 5 4 2 5 1 0 0 40 39
0 55 3 205759 11 16 5 10 2 5 2 0 0 40 39
0 63 3 271075 12 9 3 3 1 5 2 0 0 29 39
0 19 3 239995 2 7 5 12 3 5 2 0 0 16 39
0 27 3 65663 12 9 5 7 4 5 2 0 0 40 39
0 42 5 34722 12 9 3 12 1 5 2 0 0 60 39
1 37 3 225821 8 12 3 10 1 5 2 0 1485 40 39
0 39 3 191503 5 3 3 7 1 5 2 0 0 40 39
0 30 5 227429 12 9 5 4 2 5 2 0 0 45 41
0 52 3 174452 16 10 5 12 2 5 1 0 0 40 39
1 27 3 209085 9 11 3 10 1 5 2 0 0 44 39
1 54 3 192386 16 10 3 10 1 5 2 7298 0 38 39
0 28 3 320862 16 10 1 12 2 5 1 0 0 40 39
0 22 3 535027 16 10 5 14 5 3 2 0 0 15 39
0 33 3 137421 15 15 3 10 1 2 2 0 0 35 24
0 46 3 195727 12 9 3 3 1 5 2 0 0 42 39
0 49 5 163229 5 3 3 3 1 5 2 0 0 35 39
0 31 3 50753 16 10 3 3 1 5 2 0 0 70 39
0 49 3 173503 3 8 1 8 5 5 1 0 0 45 39
0 17 1 29078 2 7 5 1 4 1 1 0 0 15 39
0 35 3 360743 10 13 5 1 2 3 2 0 0 55 39
1 39 4 142149 8 12 3 4 6 5 1 0 0 20 39
0 26 3 464552 5 3 5 6 2 5 2 0 0 40 26
1 59 3 47444 16 10 3 14 1 5 2 0 0 74 39
0 37 3 24721 16 10 1 8 5 5 1 0 0 25 39
0 53 3 187492 10 13 1 3 2 2 1 0 0 40 30
0 50 3 229318 12 9 3 7 1 3 2 0 0 50 38
0 48 3 358382 12 9 5 8 2 3 2 0 0 52 39
0 60 6 119832 10 13 3 10 1 5 2 0 0 40 39
0 18 3 414166 3 8 5 8 4 3 1 0 0 32 39
0 35 3 147638 12 9 3 1 6 2 1 0 0 40 17
0 26 5 33016 9 11 1 8 5 5 1 0 0 55 39
0 32 3 39248 10 13 5 13 2 4 2 0 0 40 39
1 69 3 232683 16 10 3 1 1 5 2 0 0 15 10
0 31 5 55912 7 5 5 3 5 5 2 0 0 47 39
0 35 3 113152 12 9 3 7 1 5 2 0 0 40 39
0 65 4 150095 12 9 3 14 1 5 2 0 0 40 39
0 63 3 114424 16 10 6 7 3 3 1 0 0 37 39
1 29 3 163167 10 13 3 12 1 5 2 0 0 55 39
1 48 3 86009 9 11 3 3 1 5 2 0 0 40 39
1 35 1 316582 12 9 3 8 6 5 1 7298 0 40 39
1 50 5 165219 15 15 3 10 6 5 1 0 0 35 39
0 21 3 99829 16 10 5 12 2 5 1 0 0 25 39
0 47 3 275095 7 5 7 4 5 5 1 0 0 50 39
0 42 3 167650 16 10 3 7 1 5 2 0 0 35 39
0 52 5 141820 1 6 1 8 4 5 1 0 0 27 39
0 29 3 108253 10 13 3 10 6 4 1 0 0 40 39
0 41 3 156526 16 10 6 6 2 5 2 0 0 40 39
0 36 4 185366 16 10 5 12 2 5 2 0 0 50 39
1 43 4 314739 16 10 3 4 1 5 2 0 0 92 39
0 20 3 336101 16 10 5 8 2 5 1 0 0 30 39
0 38 3 49115 12 9 3 14 1 5 2 0 0 55 39
0 35 4 186488 12 9 3 8 1 5 2 0 0 50 33
0 24 3 218415 2 7 6 6 3 5 1 0 0 40 39
0 27 3 76978 12 9 5 8 4 3 1 0 0 40 39
0 47 3 213408 7 5 1 7 5 5 1 0 0 40 5
0 44 3 181265 8 12 1 3 2 5 2 0 0 50 39
0 18 2 242956 2 7 5 10 4 3 1 0 0 40 39
1 30 3 226696 10 13 3 12 1 5 2 0 0 40 39
0 30 3 186932 16 10 3 12 1 5 2 0 0 75 39
0 50 1 107079 12 9 3 8 1 5 2 0 0 40 39
0 32 3 154950 10 13 3 3 1 5 2 0 0 40 39
0 18 3 48597 2 7 5 8 4 5 1 0 0 20 39
1 40 3 196344 12 9 3 3 1 5 2 0 1887 45 39
1 37 4 152414 15 15 3 10 1 5 2 0 0 60 39
0 61 3 222966 7 5 7 8 5 3 1 0 0 40 39
1 39 5 272671 10 13 3 4 1 5 2 0 0 50 39
1 26 3 235520 10 13 3 1 1 5 2 0 0 40 39
0 30 3 232766 12 9 1 8 5 5 1 0 0 40 39
1 40 3 309990 12 9 6 1 2 5 1 8614 0 60 39
0 40 3 95639 12 9 6 6 5 1 2 0 0 45 39
1 45 5 240786 10 13 3 3 1 5 2 0 0 40 39
1 44 2 141186 13 14 1 10 2 5 1 8614 0 35 39
0 65 3 109221 6 4 7 9 2 5 1 0 3175 60 33
0 29 3 337953 9 11 3 12 1 5 2 2885 0 40 39
0 49 6 189762 16 10 1 4 5 5 2 0 0 40 39
0 66 3 171824 16 10 5 10 2 5 1 0 0 15 39
1 48 3 83545 16 10 3 4 1 5 2 0 0 65 39
1 28 3 142712 8 12 3 12 1 5 2 0 0 37 39
0 19 3 91893 16 10 5 6 4 5 2 0 0 24 39
0 23 3 443701 16 10 5 1 4 3 1 0 0 40 39
0 40 3 438427 16 10 5 12 2 3 1 0 0 40 39
1 53 4 69372 11 16 3 12 1 2 2 0 0 40 19
0 49 3 243190 9 11 1 13 2 5 1 0 0 40 39
0 41 3 109762 12 9 1 14 2 5 2 0 0 45 39
0 22 3 91189 12 9 5 12 4 5 2 0 0 40 39
1 56 1 205805 10 13 3 4 1 5 2 7688 0 40 39
1 48 2 212050 16 10 3 10 1 5 2 0 0 40 39
