"dat[, 6]" "Temperature" "Humidity" "Wind.Speed" "general.diffuse.flows" "diffuse.flows"
"20712" 25780.08097 19.27 70.5 4.929 26.28 20.92
"4793" 14061.34673 12.33 76.8 4.915 0.048 0.108
"13182" 18891.63636 15.31 86.6 0.071 172.6 155.4
"41550" 12955.6231 22.61 70.7 0.068 39.45 32.35
"27238" 22407.36402 23.23 77.9 4.911 0.088 0.137
"22297" 27772.06154 21.31 80.5 0.066 26.35 21.34
"31526" 37124.01254 26.88 84.7 4.91 0.08 0.137
"25493" 24818.21538 20.55 88.3 4.92 0.062 0.115
"36560" 20868.96834 22.72 60.05 0.274 0.08 0.078
"6952" 13789.26633 11.06 84 0.068 0.062 0.189
"51673" 16203.60144 10.62 74.6 0.089 0.055 0.134
"10894" 16374.19355 13.73 74.8 0.068 109 99.9
"4359" 14833.73494 16.25 72.9 4.911 0.033 0.1
"45804" 12179.27711 13.79 86.2 0.085 0.059 0.093
"29736" 32264.43515 35.29 27.81 4.909 832 57.71
"12239" 17587.74194 13.56 83 0.084 0.033 0.185
"20008" 24235.1417 19.46 87.1 0.069 0.069 0.111
"25938" 21001.84615 22.19 75 4.916 0.059 0.159
"23190" 24192 19.67 63.85 0.081 0.044 0.119
"49786" 14832.17287 19.89 28.5 0.083 16.13 16
"44850" 15435.18072 21.36 63.81 0.075 498.3 459.7
"30" 14243.85542 5.179 74.2 0.083 0.037 0.137
"18109" 17064.2915 21.7 59.03 0.073 319.5 347.6
"27823" 19557.48954 22.42 82.7 4.916 0.066 0.159
"16562" 18624 16.72 64.63 0.077 0.037 0.115
"9541" 13929.67742 10.72 83.4 0.072 0.037 0.141
"49090" 15794.47779 10.73 74.8 0.083 0.048 0.163
"176" 13844.81928 9.98 83 0.078 0.073 0.115
"22770" 22437.41538 20.07 87.6 0.073 0.044 0.189
"44036" 17777.3494 19.9 62.17 0.087 0.088 0.052
"40090" 11549.17933 20.68 66.66 4.919 353.1 99
"26185" 36560.33473 28.71 42.19 4.919 48.66 46.31
"47945" 13677.10843 14.22 70 0.076 0.059 0.085
"16041" 15726.54545 15.91 86.9 0.067 130.2 110.5
"25560" 21462.64615 25.98 60.01 4.918 844 106.1
"14808" 28898.90909 17.21 80.8 0.089 1.16 1.168
"33341" 26657.30408 27.24 75.2 4.927 402.5 267.8
"31112" 26542.94671 24.68 84.7 4.908 0.062 0.148
"20526" 15513.52227 19.67 57.99 4.925 1122 248.3
"38668" 14867.74259 23.65 59.85 4.925 741 39.37
"16178" 12596.36364 14.03 88.3 0.084 256.8 237.5
"2614" 14145.54217 13.08 84.5 0.08 0.059 0.141
"14368" 22114.90909 16.1 79.7 0.072 118.5 115.4
"28680" 24980.08368 22.5 52.66 4.919 0.091 0.111
"18422" 24433.36032 20.13 62.15 0.071 0.066 0.1
"27960" 23274.97908 23.46 89.3 4.915 0.055 0.163
"10856" 12710.32258 11.34 90 0.071 346.6 219.7
"52100" 16134.45378 12.89 56.14 0.077 0.048 0.104
"15676" 27857.45455 16.55 81.8 0.068 0.044 0.078
"15375" 19136 21 47.18 0.087 232 250.5
"27981" 18954.97908 23.94 81.7 4.911 45.51 34.72
"19463" 15717.57085 17.57 86.8 4.917 0.048 0.115
"49135" 9588.47539 8.98 70.8 0.082 0.062 0.167
"11279" 10829.03226 10.22 89.4 0.084 19.06 17.9
"51936" 10187.7551 15.95 55.41 0.082 30.23 30.27
"11972" 13778.70968 9.51 66.99 0.085 0.029 0.13
"7061" 17650.49246 13.65 75.6 0.071 0.062 0.115
"8347" 20990.71357 13.79 67.62 0.081 0.051 0.13
"3840" 16400.96386 18.18 42.04 0.088 390.2 59.47
"52210" 9939.97599 14.36 37.88 0.081 495.2 38.92
"37235" 14838.32482 21.32 63.9 4.924 375.1 307.2
"51623" 9674.909964 10.35 77.4 0.088 418.1 46.41
"20646" 13432.22672 17.12 83 4.92 494.4 475
"43529" 8251.914894 15.88 86.6 4.914 0.055 0.148
"35100" 15444.33095 26.43 43.58 4.939 261.2 53.85
"18340" 13344.77733 15.87 79 0.089 404.3 397.7
"10038" 17181.29032 19.55 60.15 4.919 389.3 102.7
"3005" 26775.90361 12.41 61.44 0.083 0.066 0.115
"5983" 17100.54271 15.06 62.64 0.082 340.2 324.2
"51317" 7410.32413 8.48 86.9 0.083 21.41 17.99
"36440" 12155.4239 21.04 87.4 0.303 0.077 0.119
"38124" 15791.46067 28.8 25.94 4.942 107.9 90.1
"35295" 16838.7334 19.8 59.12 4.923 0.08 0.093
"1666" 16967.71084 17.61 69.81 0.076 466.6 336
"4920" 14009.24623 12.77 68.79 0.076 0.044 0.108
"4210" 14486.74699 16.93 60.98 4.916 0.066 0.1
"52320" 6799.519808 10.87 49.83 0.077 0.081 0.093
"41980" 12587.96353 22.54 69.41 4.918 542.4 208
"21086" 13735.38462 20.98 77.2 4.923 654 620.5
"6691" 15960.1206 14.59 66.56 0.084 362.1 329.8
"42551" 12296.17021 20.01 85.2 4.916 168 146.5
"44554" 8923.373494 19.73 75.9 0.072 263.6 256.3
"23532" 14196.18462 21.52 44.14 0.083 647.9 617
"11671" 15863.22581 12.6 71.8 0.079 0.066 0.156
"15295" 15744 11.69 83.3 0.081 0.037 0.111
"49219" 16411.04442 13.94 62.72 0.082 0.066 0.108
"8277" 15699.61809 15.85 59.85 0.082 595.5 80.3
"25414" 20133.41538 24.3 68.58 4.918 832 62.59
"27077" 26420.08368 26.65 47.32 4.919 0.088 0.093
"41302" 18919.87842 21.17 76.6 0.073 0.062 0.104
"7641" 17019.49749 13.79 57.68 0.086 0.037 0.119
"6027" 25563.9799 11.94 77.8 0.076 0.051 0.115
"23272" 18260.67692 24.19 47.98 0.08 199.5 167.3
"32116" 28432.85266 26.81 36.91 4.905 0.073 0.1
"50024" 7444.897959 11.35 71.6 0.089 85.5 68
"29249" 25998.32636 24.54 40.68 4.91 0.099 0.133
"32412" 23389.09091 19.34 59.59 4.905 0.095 0.126
"5401" 16313.24623 11.65 50.78 0.09 185.5 182.8
"28083" 32047.53138 25.33 82.1 4.916 0.088 0.148
"22903" 23553.96923 20.89 69.45 0.084 0.062 0.145
"48419" 10112.84514 13.68 74.9 0.084 0.077 0.152
"16740" 11275.63636 11.44 79.6 0.083 0.048 0.126
"11247" 14405.80645 11.01 85.6 0.079 0.07 0.115
"10482" 25740 15.8 71 0.067 33.5 30.66
"15913" 19106.90909 17.51 86.9 0.075 204.4 178.3
"5466" 22003.77889 8.56 88.6 0.084 0.059 0.174
"27335" 37397.82427 30.3 33.02 4.912 85.4 91.7
"19575" 24415.87045 19.29 74.7 4.922 0.066 0.078
"24542" 17144.12308 23.05 71 0.068 661.8 104.2
"8245" 14304.48241 15.22 55.87 0.079 0.04 0.137
"21547" 17501.53846 25.84 53.57 4.92 807 88.2
"38957" 11602.36977 23.47 62.69 4.925 733 60
"2012" 21594.21687 13.35 81.7 0.083 0.066 0.126
"14484" 18938.18182 15.48 86.1 0.072 89.3 83.4
"28370" 32366.86192 25.98 82.5 4.916 0.084 0.144
"18407" 26019.10931 21.56 59.75 0.07 28.75 29.31
"25863" 23418.09231 29.42 52.84 0.067 824 140.7
"42898" 18342.12766 20.93 68.67 0.081 0.062 0.107
"8656" 14434.83871 13.84 82.8 0.087 0.015 0.133
"18729" 15816.68016 18.93 83.7 4.917 0.066 0.089
"38099" 13579.24413 30.12 24.27 4.922 235.4 72.3
"31727" 19645.39185 26.01 88.9 4.909 18.12 14.69
"26102" 13658.91213 19.74 75.4 4.916 3.31 2.761
"20338" 10342.34818 17.72 80.1 0.068 0.044 0.089
"45537" 12641.92771 18.07 70.4 0.07 0.059 0.167
"7216" 14200.28141 13.87 67 0.075 0.037 0.137
"11894" 15677.41935 15.7 52.79 0.082 171.5 126.4
"20283" 26456.35628 19 64.36 0.078 4.196 3.555
"37796" 13249.76507 22.33 91.1 4.916 225.7 192.5
"29766" 32818.74477 34.82 32.21 4.906 554 64.77
"34241" 27235.10972 25.65 75.9 4.945 135.5 142.5
"45107" 11450.60241 16.57 85.9 0.072 0.055 0.119
"8625" 24526.45161 15.49 77.3 0.079 0.018 0.204
"7523" 14113.44724 13.86 64.69 0.082 0.091 0.163
"42679" 9588.328267 18.82 85.4 4.915 228.3 129.3
"45909" 19841.92771 19.93 63.68 0.081 0.091 0.052
"26090" 19503.2636 20.57 72.8 4.918 0.059 0.119
"25683" 15974.4 21.91 70.1 4.918 350.8 325.1
"3401" 16736.38554 15.77 32.45 0.088 512.6 582.7
"20850" 18521.78138 21.16 63.63 4.915 203.6 220.9
"16577" 15604.36364 17 64.46 0.078 0.033 0.126
"23311" 28102.89231 21.23 59.98 0.083 0.084 0.13
"47363" 15354.21687 15.48 68.09 4.919 0.048 0.059
"23956" 12199.38462 21.5 65.42 0.075 434.2 431.4
"14686" 21416.72727 15.42 89.4 0.069 0.044 0.156
"24627" 26141.53846 21.96 75.5 0.081 0.055 0.096
"34823" 24544.70219 26.2 59.15 4.924 7.54 6.397
"31631" 29413.9185 28.8 75.8 4.907 713 318
"38231" 14844.20838 24.66 58.09 4.926 681.7 97.3
"40491" 12745.53191 15.76 81.6 0.081 0.04 0.13
"41450" 19608.51064 21.06 76.8 0.072 0.066 0.122
"5008" 25633.44724 10.65 54.05 0.084 17.22 18.23
"10761" 17204.51613 12.92 77.7 0.082 48.35 45.23
"7442" 17395.77889 15.9 54.69 0.079 393 428.5
"8138" 16689.52764 16.95 50.77 0.083 642.3 46.35
"43512" 11041.45897 16.37 85.2 4.92 0.066 0.145
"17083" 18676.36364 24.86 37.24 0.075 790 45.58
"24747" 29532.55385 25.83 39.26 4.917 10.57 9.12
"41201" 12039.3921 17.46 77.9 0.099 0.055 0.119
"42820" 9389.908815 18.23 91.4 6.483 24.86 20.87
"15857" 15848.72727 15.76 90.6 0.071 0.04 0.096
"33291" 21481.12853 24.26 92.6 4.923 0.088 0.126
"29447" 28836.15063 29.93 45.59 4.906 829 37.78
"36209" 15450.2145 25.05 67.92 0.274 619.1 63.1
"15233" 22458.18182 19.3 63.41 0.074 151.3 165.8
"30326" 29173.55649 31.2 44.76 4.908 884 146.8
"35433" 14879.5097 19.51 67.42 0.16 0.077 0.1
"2322" 14376.86747 10.13 73.4 0.084 0.059 0.126
"10863" 14510.32258 12.57 84.4 0.073 241.2 219.3
"1824" 15354.21687 16.61 71.1 0.071 207.5 211.9
"15103" 28369.45455 16.94 69.92 0.088 0.04 0.108
"30444" 26251.38075 25.2 53.23 4.905 579.6 43.1
"12287" 10980 11.4 86.9 0.088 75.2 72.6
"21822" 16742.4 23.88 63.99 4.922 895 72.7
"50707" 9427.130852 12.79 85.1 0.081 0.048 0.182
"37009" 15409.02962 21.06 56.05 0.274 0.091 0.067
"9131" 13366.45161 13.86 52.14 4.921 369.2 250.4
"16183" 14434.90909 15.87 85.9 0.086 457.6 230.4
"5941" 14495.51759 11.94 77.1 4.919 0.033 0.148
"34259" 30244.51411 24.27 83.8 4.922 0.102 0.107
"39213" 9037.139939 16.03 76.5 4.919 5.378 4.583
"28514" 32740.41841 26.07 50.02 4.925 0.099 0.082
"4548" 17077.38693 12.9 41.04 4.924 578.7 612.5
"33003" 20337.55486 21.1 74.6 0.074 0.102 0.107
"22303" 27648 20.83 82.7 0.072 0.084 0.093
"778" 13706.0241 10.14 78.7 0.081 82.3 73.8
"31214" 28529.15361 28.83 61.55 4.904 152.2 123.2
"28535" 24016.06695 23.8 54.93 4.918 0.091 0.096
"24213" 21805.29231 19.98 87.3 0.065 0.044 0.163
"51915" 10769.7479 16.74 52.74 0.083 438.9 214.9
"3599" 19460.24096 9.33 69.98 0.084 0.044 0.141
"19218" 17280 23.38 45.57 4.917 790 481.2
"45647" 14284.33735 19.51 75.5 0.071 0.062 0.104
"32047" 27812.91536 34.04 25.41 4.904 810 132.8
"26804" 21810.87866 24.32 84.3 4.917 0.069 0.133
"31375" 38225.45455 27.89 77 4.9 0.135 0.081
"41900" 15050.69909 18.05 92.3 0.068 0.088 0.093
"45362" 12601.44578 16.33 77 0.073 0.066 0.093
"6503" 13766.11055 15.21 66.82 0.079 0.066 0.104
"7452" 20313.40704 15.41 59.93 0.083 160.3 188.4
"5338" 15334.91457 6.648 66.18 0.088 0.04 0.134
"29138" 22395.31381 26.42 37.18 4.909 304.8 283.5
"15266" 18938.18182 14.81 80.2 0.085 0.018 0.093
"26466" 26257.40586 25.64 76 4.918 192.5 176.4
"31449" 23479.37304 28.36 60.92 4.902 212.9 132.1
"24684" 14656.98462 23.38 64.61 0.078 643.9 77.6
"14157" 11840 14.23 90.5 0.068 3.451 3.063
"5151" 24504.60302 10.08 49.82 0.085 49.38 60.06
"36166" 14708.88662 20.17 88.7 0.356 0.066 0.174
"44507" 10698.79518 18.97 77.7 0.071 0.051 0.104
"15988" 17850.18182 13.44 86.8 0.084 0.044 0.119
"2906" 14492.53012 9.51 64.04 0.079 0.04 0.096
"35876" 14679.46885 22.45 87.8 0.321 0.102 0.156
"26510" 22672.46862 24.23 86.2 4.915 0.051 0.159
"21028" 21075.30364 17.61 89.2 4.923 0.04 0.137
"52008" 9329.171669 13.94 82.3 0.082 0.066 0.111
"21404" 18061.21457 27.45 50 0.069 769 93.2
"21573" 27394.97976 22.87 68.95 4.92 63.51 53.5
"22586" 27783.87692 21.17 84.5 0.073 16.17 13.4
"13590" 15354.18182 15.62 85.7 0.071 119.9 110.7
"46723" 10155.18072 14.24 54.49 4.919 434.8 33.25
"48363" 16595.43818 15.9 62.58 0.084 0.059 0.111
"51891" 7854.021609 13.09 65.95 0.083 2.976 2.867
"14929" 17285.81818 18.42 70.2 0.073 116.8 102.3
"28013" 29179.58159 27.37 66.97 4.914 883 97.1
"24423" 19968 24.14 67.38 0.07 896 97
"10698" 10759.35484 9.85 84.6 0.09 0.044 0.115
"18202" 14936.35628 21.15 54.79 0.076 582.6 572.2
"48336" 9461.704682 16.39 65.12 0.079 115.9 119.4
"27318" 27353.9749 30.21 52.66 4.913 563.9 83.3
"1242" 16609.15663 16.25 67.19 0.075 148.9 119.4
"30263" 22877.32218 23.9 59.56 4.904 0.091 0.13
"46436" 11207.71084 14.84 75 4.917 448.7 47.17
"27457" 27805.85774 36.65 24.28 4.912 696.7 69.24
"35318" 11814.17773 20.13 56.39 4.923 0.088 0.07
"19542" 16982.67206 21.12 66.49 4.928 501.6 518.5
"49502" 15667.70708 14.05 68.59 0.079 1.815 1.88
"32528" 35697.55486 23.24 52.46 4.906 0.084 0.082
"31065" 27397.61755 27.45 69.7 4.904 235.7 176.1
"31106" 29648.65204 24.54 85.5 4.907 0.048 0.137
"23815" 13298.21538 19.19 55.19 0.085 519 519.6
"162" 13844.81928 10.71 77.4 0.079 0.07 0.148
"6028" 25616.0804 11.65 78.6 0.077 0.073 0.111
"50635" 9000.720288 17.95 64.42 0.084 346.5 53.94
"39365" 9600 17.5 86.1 4.916 167.1 91.5
"26903" 34650.37657 28.34 65.03 4.921 87.1 86.8
"15404" 21934.54545 14.53 64.23 0.082 0.015 0.093
"4702" 16932.66332 13.58 50.72 4.917 86 85.5
"47694" 9449.638554 14.81 82.3 4.913 0.044 0.159
"27627" 40109.12134 27.25 58.49 4.911 12.76 10.92
"33337" 25778.55799 27.1 76 4.922 288.3 221.5
"15739" 11863.27273 16.19 80.6 0.07 9.66 8.36
"28978" 17924.68619 25.6 47.95 0.076 0.102 0.096
"5128" 16706.89447 11.45 39.23 0.088 574.5 36.73
"23611" 26052.92308 18.96 57.98 0.079 0.059 0.107
"40994" 13154.04255 22.57 73.4 0.067 284.9 160.5
"38430" 19786.39428 21.81 78.2 4.93 0.084 0.096
"34830" 24045.14107 24.35 66.19 4.926 0.102 0.056
"9193" 25147.74194 13.87 56.88 0.075 0.055 0.096
"4232" 12717.10843 15.76 72.8 4.913 61.82 61.96
"22478" 24339.69231 20.89 88 0.071 0.037 0.174
"4660" 11560.52261 8.02 74.6 4.915 21.07 20.73
"2036" 14053.01205 10.23 88.8 0.083 0.084 0.096
"41436" 17904.43769 22.48 67.8 0.071 40.93 21.15
"34683" 26139.68652 24.86 89.1 4.919 0.073 0.189
"14836" 19322.18182 16.02 85 0.067 0.018 0.108
"33111" 34800.75235 24.17 78.8 0.065 0.091 0.085
"18806" 17408.25911 21.65 70.5 4.926 842 226.3
"44594" 11213.49398 21.36 66.28 0.073 278.2 285.8
"19303" 16731.98381 16.74 63.54 0.082 0.088 0.107
"25687" 17108.67692 24.81 63.71 4.917 475 444.3
"39635" 11117.32523 18.93 61.72 4.923 0.117 0.1
"11523" 16780.64516 11.45 86.2 0.074 0.07 0.145
"36374" 12355.46476 26.81 51.15 0.257 547.8 182.2
"20698" 17693.92713 19.6 64.33 4.921 253.4 144.3
"49714" 9087.154862 16.49 64.95 0.081 0.055 0.159
"11513" 21768.3871 13.04 82.1 0.076 0.07 0.152
"29361" 44808.70293 25.91 57.75 4.907 0.102 0.093
"14782" 18525.09091 17.59 77.5 0.077 187.6 165.3
"46645" 15226.98795 16.74 59.87 0.084 0.051 0.104
"27326" 27860.08368 29.81 53.13 4.92 340.5 329.9
"23605" 26820.92308 19.61 53.71 0.081 0.059 0.067
"17726" 15140.40486 20.49 72 0.077 0.037 0.174
"42745" 19229.17933 20.34 76.6 4.914 0.059 0.144
"13529" 24628.36364 16.7 80.9 0.073 0.051 0.156
"21631" 12068.01619 18.52 89.1 4.916 0.048 0.148
"45447" 17812.04819 21.01 63.04 0.07 263.6 252.8
"27945" 27528.70293 23.15 87.7 4.914 0.069 0.115
"36450" 10861.04188 20.73 87.4 0.273 0.069 0.115
"35174" 10113.83044 20.66 55.99 4.922 0.117 0.044
"46866" 10027.95181 12.25 72.5 4.923 346.1 225.5
"16819" 23470.54545 20.51 49.42 0.08 56.78 53.52
"42638" 11146.50456 19.26 80.6 4.92 0.055 0.196
"18997" 24969.7166 18.24 86.7 0.067 0.04 0.133
"4806" 11543.15578 13.82 65.3 4.912 26.85 26.95
"21160" 25389.47368 19.51 86 0.071 0.059 0.119
"42021" 19497.62918 20.77 84.1 4.922 0.073 0.093
"3118" 16956.14458 13.96 54.39 0.084 138.7 143.3
"16990" 19857.45455 15.43 61.66 0.081 0.029 0.167
"9120" 9731.612903 11.34 61.82 4.921 12.25 11.25
"36857" 18974.46374 22.44 63.32 0.276 0.077 0.107
"44182" 17505.54217 18.73 79.2 0.083 0.048 0.056
"16232" 18053.81818 21.17 51.72 0.087 177.7 145.7
"31734" 22925.64263 26.13 88.4 4.91 82.2 62.28
"9707" 14190.96774 12.39 85.7 0.076 81.1 77
"50538" 12878.7515 12.63 83.1 0.08 0.037 0.133
"37786" 12414.30031 21.21 93.7 4.915 98 81.4
"24121" 21669.41538 23.98 64.42 0.055 885 42.99
"21590" 24952.22672 20.56 81.2 4.923 0.055 0.133
"38225" 14438.24311 23.81 61.49 4.918 582 88.5
"31482" 27818.93417 31.04 50.38 4.907 724 181.3
"3539" 17152.77108 16.51 32.22 0.087 558.6 622.5
"10132" 12071.6129 11.83 72.2 0.082 204.2 148.3
"154" 14972.53012 10.5 78.9 0.076 0.066 0.145
"7042" 24794.05025 13.84 72.5 0.07 0.026 0.163
"35622" 12926.16956 20.72 70.6 0.289 486.2 167.5
"16077" 19083.63636 18.45 73 0.07 554.5 398.5
"28060" 42085.35565 25.73 76.6 4.915 2.691 2.123
"7521" 13690.85427 13.27 68.03 0.085 0.037 0.141
"24829" 15330.46154 24.88 45.03 4.919 682.6 43.35
"10336" 24421.93548 16.68 64.32 0.074 95.2 101
"50194" 9721.008403 16.37 57.44 0.081 216.8 221.4
"14246" 25728 14.63 87.3 0.07 0.124 0.1
"43901" 17262.6506 19.88 44.43 0.082 0.091 0.067
"12321" 16693.54839 23.85 52.27 0.08 817 50.42
"25776" 27311.26154 22.14 80.1 4.924 0.066 0.089
"37743" 12949.70378 21.2 90.4 4.913 0.04 0.159
"31328" 27891.15987 32.89 57.69 4.904 594.6 183.3
"33618" 23810.40752 26.59 43.41 4.925 542.4 201.5
"40835" 14367.90274 23.87 60.36 0.082 175.2 151.3
"29703" 20286.5272 21.84 60.26 4.903 4.256 3.59
"14757" 19828.36364 16.15 85.9 0.073 152.1 133.7
"12676" 16101.29032 16.14 78.4 4.912 0.029 0.167
"19896" 14901.37652 17.46 72.7 0.076 0.08 0.082
"24295" 20895.50769 23.57 68.28 0.07 569.9 52.31
"642" 15284.81928 9.13 64.67 0.087 344.2 42.41
"33233" 31207.52351 25.97 82.1 4.922 86.4 72.2
"25682" 15537.23077 21.57 70.8 4.921 317 292.7
"21514" 13129.06883 21.55 80.3 4.926 473.7 433.1
"7531" 10929.52764 13.12 67.91 0.082 0.07 0.141
"18318" 14201.78138 14.29 82.2 0.082 0.033 0.13
"2337" 13995.18072 10.37 72.1 0.081 0.051 0.137
"16840" 23098.18182 16.75 73.4 0.08 0.015 0.148
"10165" 17506.45161 19.18 40.89 0.085 748 82.8
"3897" 16106.0241 10.31 72.2 0.093 0.077 0.126
"15333" 18560 19.79 65.41 0.086 786 73.9
"40277" 13381.64134 25.32 36.08 4.918 333 46.91
"19076" 17588.98785 25.47 47.35 0.087 563.6 309.8
"42881" 19532.64438 21.98 66.1 0.083 1.042 0.926
"22830" 17262.27692 24.5 62.09 0.071 884 125.5
"17559" 23418.94737 22.89 45 0.081 0.088 0.152
"8816" 14556.77419 13.05 87.9 4.91 0.037 0.13
"52080" 9888.115246 14.04 40.15 0.08 269.1 83.6
"19481" 11764.8583 18.07 78.4 4.913 21.33 17.95
"3009" 26053.01205 12.51 62.94 0.083 0.037 0.145
"49329" 10406.72269 15.72 63.27 0.09 335.8 101.8
"20304" 19646.96356 17.86 75.1 0.069 0.037 0.115
"41990" 12535.44073 23.37 59.11 4.918 252.2 216.5
"312" 13486.26506 11.92 75.2 0.077 0.059 0.182
"19036" 15122.91498 17.24 90.4 0.067 0.037 0.133
"11456" 17581.93548 17 66.88 0.079 699.2 310.9
"3338" 14457.83133 10.39 71.4 0.087 0.066 0.096
"11426" 10945.16129 12.15 86.2 0.081 15.96 14.71
"6636" 14640.24121 14.43 62.52 0.081 0.044 0.108
"45882" 12884.81928 23.77 46.56 0.085 397.5 115
"15692" 21643.63636 15.95 86.4 0.07 0.018 0.13
"47362" 15591.3253 15.58 67.45 4.923 0.069 0.067
"5955" 10524.30151 10.13 84.2 4.914 14.78 14.1
"9803" 15212.90323 11.72 90.7 0.079 0.029 0.122
"22053" 19773.04615 20.06 87.9 0.067 0.055 0.156
"38073" 11596.48621 25.03 40.08 4.92 388 139.2
"37996" 19815.81205 27.21 35.58 4.925 0.088 0.085
"35498" 16126.82329 25.45 54.38 0.22 854 157.7
"42169" 18540.54711 22.37 65.93 4.919 0.091 0.074
"46481" 16638.07229 17.49 73.9 0.07 0.055 0.078
"9776" 25594.83871 11.35 85.7 0.07 0.048 0.1
"14533" 26775.27273 15.35 84.2 0.07 0.062 0.108
"21634" 11234.33198 18.53 89.1 4.917 0.051 0.156
"20798" 16388.01619 19.62 74.3 4.919 694.5 664.1
"37986" 19921.71604 29.88 30.58 4.93 23.9 20.76
"38699" 15138.38611 23.02 66.19 4.921 201.5 32.88
"51287" 9536.614646 9.48 83.7 0.086 0.044 0.182
"39145" 20180.59244 21.55 70.7 4.914 0.091 0.078
"21850" 19010.95385 22.81 63.71 0.069 437.2 216
"13331" 18658.90909 16.19 82.7 0.073 402 358.4
"2147" 24786.50602 16.21 56.64 0.083 0.04 0.108
"33063" 26771.66144 26.6 66.36 0.068 792 62.9
"18669" 17437.40891 21.81 67.83 4.924 758 131.4
"40782" 11858.48024 20.89 70.6 0.274 0.062 0.141
"41278" 12908.93617 22.64 70.3 0.088 514.3 130.4
"46563" 8038.554217 17.27 49.07 0.086 40.6 16.05
"13743" 17693.09091 13.9 78.5 0.073 43.47 38.98
"40957" 12249.48328 21.63 67.33 0.082 459.7 53.71
"15189" 18635.63636 20.11 57.11 0.082 761 90
"38798" 12267.21144 23.47 61.72 4.917 357.5 92.2
"50550" 10176.23049 11.01 85.6 0.079 0.033 0.1
"16293" 15435.63636 15.07 79.4 0.083 0.018 0.137
"20164" 18072.87449 18.05 81.6 0.066 0.055 0.093
"11749" 17001.29032 10.38 66.54 0.083 216.5 200.4
"22193" 22401.96923 20.12 84.7 0.069 0.055 0.126
"20045" 14598.21862 18.55 86.8 0.066 0.029 0.137
"31" 14243.85542 4.934 72.9 0.082 0.055 0.134
"36498" 12061.28703 23.87 63.95 0.278 262.8 192.6
"45835" 8692.048193 12.7 86.1 0.083 0.059 0.126
"26489" 32710.29289 24.4 85.9 4.919 0.073 0.115
"49047" 8966.146459 16.32 54.79 0.088 437.7 45.27
"31260" 24255.79937 26 87.5 4.911 0.069 0.141
"42220" 10802.18845 16.65 86.6 4.913 0.073 0.107
"13672" 25262.54545 15.61 72.2 0.073 0.051 0.137
"1812" 16158.07229 16.35 73.5 0.075 248 252.2
"26094" 17141.42259 20.58 72 4.919 0.073 0.141
"35767" 13685.14811 22.23 76.6 0.293 277 110
"47320" 10241.92771 20.1 50.75 0.081 447.1 44
"35688" 22834.07559 23.11 77.6 0.303 0.797 0.704
"5601" 24915.61809 9.22 87.9 4.92 0.048 0.189
"35027" 11108.15117 20.36 74.1 4.915 0.073 0.13
"36369" 12273.09499 27.54 48.72 0.259 735 188.7
"32907" 27090.65831 29.46 39.45 0.073 823 43.45
"13931" 17693.09091 13.76 87 0.069 24.59 22.09
"4137" 17112.28916 16.55 53.97 4.918 105.2 111.5
"15230" 19095.27273 19.46 63.21 0.075 243.3 269
"5756" 20938.61307 13.43 68.21 4.918 0.062 0.059
"21770" 16068.92308 19.22 87.3 0.075 0.037 0.093
"43619" 16177.02128 19.25 86.7 0.074 0.059 0.107
"34403" 28348.58934 25.8 76.3 4.923 0.095 0.089
"28727" 30752.13389 35.22 24.15 4.923 835 56.42
"34330" 18423.57367 24.72 80.7 4.921 449.3 174.2
"9267" 11630.32258 12.26 76.6 0.086 43.71 41.45
"9067" 21791.6129 13.48 62.32 4.917 0.04 0.093
"8738" 16066.45161 21.57 57.41 0.084 460.9 489.4
"27677" 21744.60251 22.55 72.3 4.909 0.091 0.119
"30961" 30118.11912 27.23 50.08 4.901 0.088 0.078
"19246" 17682.26721 26.47 38.43 0.078 760 575.7
"1372" 16441.44578 15.93 64.09 0.076 414.6 128.4
"11886" 16095.48387 15.01 62.87 0.085 842 155.4
"6158" 25581.34673 13.2 81.9 0.074 8.79 8.91
"10661" 16298.70968 11.21 74.5 0.084 0.04 0.108
"38997" 17044.65781 21.36 76.2 4.927 0.53 0.463
"206" 15059.27711 12.22 78 0.075 246.6 40.01
"37960" 13243.88151 32.69 26.51 4.921 668.4 79.2
"2759" 13960.48193 9.13 59.07 0.087 0.062 0.074
"12991" 14888.72727 16.14 84.6 0.076 0.037 0.137
"44955" 11658.79518 19.46 85 0.069 0.044 0.148
"35355" 16115.05618 25.79 36.38 4.943 793 148.6
"3270" 17187.46988 14.9 54.79 0.084 224.6 274.9
"34000" 19458.80878 21.05 81.2 4.911 0.084 0.119
"1733" 16701.68675 15.17 84.1 0.08 0.051 0.13
"33607" 20560.25078 24.14 53.92 4.923 425.7 53.44
"26622" 35457.74059 24.75 80.3 4.918 0.563 0.463
"10797" 20473.54839 11.56 81.2 0.079 0.081 0.163
"16384" 20119.27273 19.59 61.63 0.082 84.5 71.3
"36005" 17015.24004 20.82 82 0.298 0.058 0.141
"22126" 18857.35385 23.75 62.26 0.069 755 85.3
"8087" 14055.55779 11.68 68.56 0.084 0.051 0.13
"1422" 25330.12048 11.37 84.3 0.087 0.055 0.096
"4285" 23976.86747 17.3 69.59 4.914 23.79 23.99
"4685" 16851.61809 13.52 53.29 4.919 611.5 654.7
"47875" 9929.638554 18.59 61.05 4.919 327 64.31
